# extended ;1
[   7.96937142 -138.17546432   15.93695453];[0.525008799303765, -0.33717506103516, -0.2166233360961536, 0.031343875563333096]
[   7.97030056 -138.16602161   23.90344419];[0.693388366263755, -0.3142470294121332, -0.42298293624369193, 0.05144846050108498]
[   7.97100087 -138.15331943   31.86373425];[0.8564003665441469, -0.27974180533663906, -0.6419880143767809, 0.08192085756966913]
[  15.94036589 -138.14861597   31.86386214];[0.8393416903845894, -0.4487910151509298, -0.6527008378367509, 0.2759283137681363]
[  15.93913414 -138.16214363   23.90386612];[0.677831518022903, -0.48596715986046213, -0.43359766878878986, 0.24672203513062685]
[  15.93734667 -138.17205275   15.93734691];[0.5107216593523785, -0.5107186796633704, -0.22754772544061605, 0.2275426258049223]
[  15.93583554 -138.17855374    7.96882817];[0.337101484638116, -0.5249183197397855, -0.03139510751068244, 0.21665810291624765]
[ 1.59345871e+01 -1.38182689e+02  3.31511856e-07];[0.1565062934009141, -0.5294880290335686, 0.15649875729686985, 0.2131506646124652]
[  15.93583484 -138.17855378   -7.96882719];[-0.03138739197595052, -0.5249152892524467, 0.3370928603850463, 0.2166594732173731]
[  15.93734564 -138.17205178  -15.93734532];[-0.22753905030262678, -0.5107127686413627, 0.5107095450444467, 0.22754488121494096]
[  15.93913301 -138.16214029  -23.90386422];[-0.43358844474334696, -0.48595832638307046, 0.6778128685961435, 0.24672411028292424]
[  15.94036958 -138.14861614  -31.86386172];[-0.6526950648915234, -0.4487974191723553, 0.8393318885359438, 0.2759382738573982]
[  23.90437207 -138.15463972  -23.90437728];[-0.45235275818350945, -0.6507973388034117, 0.6508417497856932, 0.4523151568410524]
[  23.90245935 -138.16449701  -15.93824456];[-0.2467502773431417, -0.6777413992263294, 0.48590119047175484, 0.43359955555498153]
[  23.90035979 -138.17128556   -7.96935294];[-0.05153123622572503, -0.6932050152966275, 0.3141254058932889, 0.4230041457593423]
[ 2.38985206e+01 -1.38175402e+02 -1.95713263e-06];[0.13508777047423093, -0.6981877166349192, 0.1350995769802981, 0.4195826822536725]
[  23.90035805 -138.17128554    7.96934867];[0.3141120894091633, -0.6932009192053082, -0.051519418151955786, 0.4230054232848711]
[  23.902457   -138.16449516   15.93823952];[0.48588358927158276, -0.6777332912980452, -0.2467373846422978, 0.4336016035131055]
[  23.90437321 -138.15463844   23.90437153];[0.6508070307466817, -0.6508141109815503, -0.45232756876200364, 0.452336122891963]
[  31.86173369 -138.15092798   15.93944332];[0.44876346076185014, -0.8392096329719188, -0.27597559692895923, 0.6526646025060464]
[  31.85929556 -138.15828498    7.97005898];[0.279642107269112, -0.8561997134745859, -0.08199297510690301, 0.641958421383942]
[ 3.18569067e+01 -1.38162400e+02  4.72047374e-06];[0.102860238256337, -0.8616700050673104, 0.1028415867151643, 0.638485020663538]
[  31.85929168 -138.15828451   -7.97004907];[-0.08197465477837002, -0.8561940156756397, 0.279621185447258, 0.6419595193421319]
[  31.86173021 -138.15092753  -15.93942994];[-0.27594347522717544, -0.8392418162649622, 0.4487258512194317, 0.6526832484198081]
[  31.82988305 -146.04939753  -15.92643985];[-0.44803467645668404, -0.6376625549218339, 0.2548355239858773, 0.81741122025945]
[  31.82870633 -146.05942954   -7.96407477];[-0.2568790467498619, -0.6556620147036689, 0.09303277431563908, 0.8034527541827456]
[ 3.18264372e+01 -1.46063254e+02 -5.32141270e-06];[-0.0771822961723361, -0.6614813756904612, -0.07715543715089035, 0.7989076206691602]
[  31.82870239 -146.0594281     7.96406346];[0.09300234017174089, -0.6556565551233379, -0.2568543222068821, 0.803449864094794]
[  31.82988551 -146.04940006   15.92643666];[0.25482221799076865, -0.637664834092009, -0.44802760202077513, 0.8174051156191423]
[  23.88544182 -146.05781386   23.88543504];[0.4537135121659454, -0.4537805868299346, -0.6178630714775502, 0.6178633638198436]
[  23.88488872 -146.07308785   15.92743616];[0.29616976792033994, -0.48284126458472837, -0.4126923810887499, 0.5946169954319812]
[  23.8834364  -146.08167032    7.96437843];[0.13180916830173695, -0.49946692065176207, -0.22119251535038867, 0.581495615519607]
[ 2.38816520e+01 -1.46085300e+02  2.11701106e-06];[-0.040285474373893515, -0.5048448245414727, -0.040302084908493144, 0.5772318826792812]
[  23.88343477 -146.08166955   -7.96437391];[-0.2211784174772041, -0.49946396643543284, 0.1317892446382694, 0.5814930753532137]
[  23.88488723 -146.07308513  -15.92743141];[-0.41268030882674955, -0.4828351488347222, 0.29614482787690777, 0.59461132708476]
[  23.8854374  -146.05781237  -23.88543546];[-0.617859995712095, -0.4537437137669239, 0.4537320412523156, 0.6178597273021456]
[  15.92763465 -146.04859693  -31.83261605];[-0.8174813037072846, -0.2549059703265828, 0.6376995654990091, 0.44807127672924507]
[  15.92850126 -146.07201906  -23.8865799 ];[-0.5946398102987048, -0.29620022820492936, 0.48290535822974534, 0.41269999733440876]
[  15.9280639  -146.08527167  -15.92806419];[-0.38983308383701676, -0.32327394973471396, 0.3232812536737328, 0.3898326966406321]
[  15.92691265 -146.09311485   -7.96457231];[-0.1979512401142998, -0.33873487017894827, 0.15724456889568672, 0.37687110300421334]
[ 1.59257017e+01 -1.46096654e+02 -3.55763005e-07];[-0.016169722078871986, -0.3437362922126811, -0.01615903214730057, 0.37266589207917844]
[  15.92691202 -146.09311427    7.96457132];[0.15723075391267133, -0.3387336323308763, -0.1979431292068031, 0.376868976477132]
[  15.92806309 -146.0852697    15.92806268];[0.32326305236735425, -0.32327124169940846, -0.3898272503746013, 0.38982812404901895]
[  15.92850019 -146.07201489   23.88657756];[0.4828818483872943, -0.2961953186837587, -0.594637175678902, 0.4126919408297287]
[  15.92762696 -146.04859711   31.83261919];[0.6377240258065906, -0.2548626795312343, -0.8174753833495951, 0.4480588163419642]
[   7.9652044  -146.05755837   31.83407977];[0.6558114207720273, -0.09306782470822689, -0.8035708028941771, 0.25689172325647885]
[   7.96546312 -146.07919603   23.8869872 ];[0.49960320119640367, -0.13186587115331422, -0.5815375176367406, 0.22117234706026864]
[   7.965167   -146.0915632    15.92813923];[0.33880192139202264, -0.15728289743178406, -0.3768697607957829, 0.19793232889049364]
[   7.96494051 -146.09797062    7.96494003];[0.1718214555727639, -0.17181636994383317, -0.1847086532905932, 0.18470706950521817]
[ 7.96433172e+00 -1.46101452e+02 -5.25284188e-07];[-0.0023646339593516993, -0.1765096394062327, -0.002372155784522511, 0.18042500738986672]
[   7.96494007 -146.09797073   -7.96494055];[-0.18470376329930227, -0.1718163047440475, 0.17181086896191494, 0.184705510640486]
[   7.96516636 -146.09156232  -15.92813872];[-0.3768672399381719, -0.15728264616851936, 0.3387872726084555, 0.1979290496136787]
[   7.96546244 -146.07919247  -23.88698567];[-0.5815381888790018, -0.13186510375968766, 0.4995839887874899, 0.22116689151233587]
[   7.96519931 -146.05755329  -31.83407654];[-0.8035722742996558, -0.09305303693190263, 0.655796153413847, 0.2568756458995627]
[ 4.32196984e-06 -1.46060310e+02 -3.18344947e+01];[-0.799079786553949, 0.07713422194519277, 0.6617118461385137, 0.07715887533277158]
[ 1.33338917e-10 -1.46081406e+02 -2.38870856e+01];[-0.5772940370230941, 0.04022821186575751, 0.5050552013460278, 0.04022823545671744]
[-8.88430229e-12 -1.46093501e+02 -1.59281433e+01];[-0.37266143751172764, 0.01610151071931017, 0.34386646174002067, 0.016101533220176253]
[-4.91673457e-12 -1.46099795e+02 -7.96491823e+00];[-0.180405609060476, 0.0023333366156358913, 0.17656404692180128, 0.002333359166268756]
[-1.53022711e-09 -1.46101196e+02  7.73774036e-07];[0.002159319647620679, -0.0021626150864940442, 0.0021658227307767217, -0.002162586110473652]
[-9.57876616e-10 -1.46099795e+02  7.96491913e+00];[0.17655450323151783, 0.002332472736860977, -0.1804017655782076, 0.002332501258614811]
[-9.35493496e-10 -1.46093500e+02  1.59281432e+01];[0.34385298279582077, 0.016099790421446866, -0.37265998221736796, 0.01609981889186511]
[ 1.00943098e-10 -1.46081403e+02  2.38870843e+01];[0.5050373910297646, 0.04022561902403407, -0.5772957485380834, 0.04022564127281389]
[ 1.71278968e-10 -1.46060306e+02  3.18344917e+01];[0.661700074045201, 0.07714444829513462, -0.7990830051783402, 0.07714447020957288]
[  -7.96519557 -146.05755607   31.83407939];[0.6558063955690601, 0.25686871046471244, -0.8035683146897723, -0.09303948801009158]
[  -7.96546312 -146.07919603   23.88698719];[0.49960321863505397, 0.22117230297811613, -0.5815375341755339, -0.13186585143484245]
[  -7.965167   -146.0915632    15.92813922];[0.3388019377236322, 0.19793228410560443, -0.37686977792864407, -0.1572828800249383]
[  -7.96494051 -146.09797062    7.96494002];[0.17182147644373502, 0.1847070392855286, -0.18470865955929722, -0.17181635349485713]
[-7.96433171e+00 -1.46101452e+02 -5.27444787e-07];[-0.002364610524021926, 0.1804249739531669, -0.002372158333839379, -0.17650963070757064]
[  -7.96494007 -146.09797072   -7.96494055];[-0.18470374428599695, 0.18470547567513002, 0.17181087359990047, -0.17181631820722015]
[  -7.96516636 -146.09156233  -15.92813871];[-0.3768672349104673, 0.19792901769790117, 0.3387872765948954, -0.15728266188289966]
[  -7.96546245 -146.07919247  -23.88698568];[-0.5815381850906515, 0.2211668629636328, 0.4995839893644298, -0.13186511070373189]
[  -7.96519931 -146.05755329  -31.83407654];[-0.8035722708887406, 0.25687561768645284, 0.6557961532251659, -0.09305304354793317]
[ -15.92762356 -146.04859883  -31.8326221 ];[-0.8174711869087303, 0.44805470753087184, 0.637734285515371, -0.25484902245850055]
[ -15.92850126 -146.07201905  -23.88657991];[-0.5946398063719996, 0.41269995204984133, 0.4829053522171144, -0.2962002373230288]
[ -15.92806389 -146.08527168  -15.92806419];[-0.3898330708255023, 0.3898326378981378, 0.32328125057540796, -0.32327397086751136]
[ -15.92691266 -146.09311484   -7.96457232];[-0.19795123692721237, 0.37687105713318503, 0.15724456402232603, -0.338734881928363]
[-1.59257017e+01 -1.46096654e+02 -3.60759849e-07];[-0.016169715186089874, 0.3726658724537346, -0.016159042128706377, -0.34373630091282203]
[ -15.92691201 -146.09311427    7.96457131];[0.15723076087813675, 0.3768689575656805, -0.1979431390797907, -0.3387336405469864]
[ -15.92806308 -146.0852697    15.92806267];[0.323263059553597, 0.38982810635723847, -0.38982725919464273, -0.32327124989139766]
[ -15.9285002  -146.07201488   23.88657757];[0.4828818629637005, 0.41269191318657383, -0.5946371829793283, -0.2961953190826052]
[ -15.92762697 -146.04859711   31.83261919];[0.6377240345043613, 0.4480587994727962, -0.8174753891987809, -0.25486268567261994]
[ -23.88543503 -146.05781393   23.88544163];[0.45377996777225943, 0.6178632198863567, -0.6178633197213996, -0.45371428296284844]
[ -23.88488872 -146.07308784   15.92743616];[0.2961697631851556, 0.5946169914660469, -0.41269238426781296, -0.4828412609715689]
[ -23.8834364  -146.08167032    7.96437843];[0.13180916459441488, 0.5814956119495003, -0.22119251630634243, -0.4994669175047145]
[-2.3881652e+01 -1.4608530e+02  2.1190848e-06];[-0.04028548765732231, 0.577231877974663, -0.04030207587851649, -0.504844833781531]
[ -23.88343477 -146.08166955   -7.96437391];[-0.22117841404788566, 0.581493060825504, 0.1317892504626488, -0.4994639669621128]
[ -23.88488723 -146.07308514  -15.92743141];[-0.4126803032078851, 0.594611311160836, 0.29614483777379624, -0.48283514886740353]
[ -23.88543739 -146.05781238  -23.88543545];[-0.6178599946681625, 0.6178597193813361, 0.4537320415288532, -0.4537437203948428]
[ -31.82988372 -146.04939716  -15.92645031];[-0.4480451357796619, 0.8174152025376993, 0.2548826560580882, -0.6376273986545653]
[ -31.82870636 -146.05942954   -7.96407462];[-0.25687900829090493, 0.8034527517915627, 0.09303275106393656, -0.6556619918576722]
[-3.18264372e+01 -1.46063254e+02 -5.32891006e-06];[-0.07718226755101017, 0.7989076223217997, -0.07715545057836373, -0.6614813472327412]
[ -31.82870239 -146.05942811    7.96406362];[0.0930023918107536, 0.8034498611701417, -0.2568543445287871, -0.6556565041252621]
[ -31.82988551 -146.04940007   15.92643666];[0.2548222404866537, 0.817405100095105, -0.4480275881698453, -0.6376648196940486]
[-3.17730460e+01 -1.53926073e+02  7.36913494e-06];[-0.26770271328990547, 0.9878592353853572, -0.26896331920163324, -0.4662899928201796]
[ -23.85719631 -153.95662692  -15.91094586];[-0.5941409884782326, 0.7762054483117649, 0.10421109289009058, -0.2902608274898007]
[ -23.85746877 -153.97025565   -7.95706344];[-0.4013928215164246, 0.7594071185994269, -0.0541651840220058, -0.3081731884725902]
[-2.38559745e+01 -1.53974156e+02 -1.73672664e-06];[-0.22229880758256962, 0.7539571583127038, -0.22227546822327493, -0.314060734690231]
[ -23.85746786 -153.97025498    7.95705973];[-0.05419163413313331, 0.7594020344752213, -0.4013726739709723, -0.30816922085894566]
[ -23.85726041 -153.95662984   15.91093673];[0.10495398022617503, 0.7762520320031192, -0.5945011316344938, -0.28988223602459023]
[ -15.91232632 -153.95728178   23.85947237];[0.2898767401991115, 0.5945695480870982, -0.7763469214366471, -0.10500308751603735]
[ -15.91445387 -153.98170411   15.91445429];[0.13586238496130518, 0.5658867833734874, -0.5658862107565336, -0.13585440594872258]
[ -15.9141057  -153.99329823    7.9585453 ];[-0.024828987588012743, 0.5500018048960539, -0.37334876419762886, -0.1530836235401484]
[-1.59130376e+01 -1.53996825e+02  9.07315591e-09];[-0.19393112420502606, 0.5448664554075123, -0.19394609754348585, -0.15863819789730033]
[ -15.91410537 -153.99329741   -7.95854489];[-0.37333732059423264, 0.5499976827105791, -0.024847070536695517, -0.15308205234883526]
[ -15.91445418 -153.98170233  -15.91445359];[-0.5658785863931634, 0.5658782699178831, 0.1358414910527078, -0.135850794499478]
[ -15.91232425 -153.95728405  -23.85947619];[-0.7763387829060883, 0.5945642888465715, 0.28989593953826875, -0.10496589594238998]
[  -7.95839683 -153.97115247  -23.86188643];[-0.7595538984848409, 0.40146545275762835, 0.30823397011905757, 0.05418114563522534]
[  -7.9592009  -153.99340094  -15.91546333];[-0.5500386604931947, 0.37336749339980174, 0.15311402314883507, 0.024830462177167945]
[  -7.95984226 -154.00407122   -7.95984165];[-0.35775593500444136, 0.3577539930070837, -0.008405792575206383, 0.008412582521320586]
[-7.95929836e+00 -1.54007391e+02  7.92671226e-07];[-0.17810687829340524, 0.35269881134377734, -0.17809611608017994, 0.0031176622960839145]
[  -7.95984207 -154.00407036    7.95984267];[-0.008419591771011637, 0.357751006774703, -0.3577487728225692, 0.008412317341287001]
[  -7.95920066 -153.9933986    15.91546307];[0.15309773288657774, 0.3733614989655064, -0.5500353497574679, 0.02483033794201346]
[  -7.95839528 -153.9711496    23.86188532];[0.30822264044604675, 0.40145087867837, -0.7595520987632233, 0.054193668054808096]
[-9.86187845e-06 -1.53929486e+02  3.17836808e+01];[0.46653380318471627, 0.26865431432453213, -0.9883305642734536, 0.2685656458962037]
[-1.25833967e-09 -1.53975307e+02  2.38625580e+01];[0.3141659695817281, 0.22234713529523153, -0.7541665885290249, 0.22234708354140537]
[ 5.24607906e-11 -1.53996920e+02  1.59157438e+01];[0.15869669166026742, 0.1939498088812384, -0.5449374389648401, 0.19394975835166542]
[ 7.44920496e-11 -1.54007276e+02  7.95993589e+00];[-0.003095708028384059, 0.17810059748019208, -0.3527138118616985, 0.17810054676731749]
[ 1.84500983e-10 -1.54010201e+02 -1.00095517e-06];[-0.1729667294341378, 0.17297154387661157, -0.17297621516923908, 0.17297149260529326]
[ 1.47105475e-10 -1.54007275e+02 -7.95993722e+00];[-0.35270797739173176, 0.1780988767636365, -0.00310819346717771, 0.1780988256983588]
[-1.31547016e-10 -1.53996917e+02 -1.59157437e+01];[-0.5449354677682916, 0.19394653172092569, 0.15868179355886716, 0.19394651570786073]
[-2.19819779e-10 -1.53975301e+02 -2.38625554e+01];[-0.7541692446197377, 0.2223424306678755, 0.3141507545221444, 0.22234241508461994]
[-5.79226829e-08 -1.53929497e+02 -3.17836881e+01];[-0.9883237837773869, 0.2686255967062552, 0.46656056166188703, 0.2686255689402426]
[   7.95839306 -153.97115717  -23.86189056];[-0.759545074882828, 0.05422400408295924, 0.30825152808914535, 0.4014457458049741]
[   7.9592009  -153.99340094  -15.91546333];[-0.5500386588326159, 0.024830480700432655, 0.15311401471324493, 0.37336747139629833]
[   7.95984226 -154.00407122   -7.95984165];[-0.3577559416414781, 0.00841260084565158, -0.00840580157720119, 0.3577539712830279]
[ 7.95929836e+00 -1.54007391e+02  7.92052480e-07];[-0.17810688747645143, 0.003117681232827768, -0.1780961284069175, 0.3526987901639628]
[   7.95984207 -154.00407035    7.95984267];[-0.008419603586830563, 0.008412336352349226, -0.3577487872903228, 0.3577509870388086]
[   7.95920066 -153.99339858   15.91546307];[0.1530977170080836, 0.02483036761913971, -0.5500353681778235, 0.37336148351422177]
[   7.95839528 -153.97114959   23.86188531];[0.3082226182057009, 0.054193687224158904, -0.7595521196038105, 0.40145086353643245]
[  15.91232311 -153.95728596   23.8594787 ];[0.28990392983758617, -0.10495410945687288, -0.7763351777329283, 0.5945635271732885]
[  15.91445386 -153.9817041    15.91445429];[0.1358623516816955, -0.13585441598879053, -0.5658862439890875, 0.5658867968666985]
[  15.91410569 -153.99329822    7.9585453 ];[-0.02482901872823322, -0.15308362806067904, -0.37334878047112946, 0.5500018042022621]
[ 1.59130376e+01 -1.53996825e+02  1.02206366e-08];[-0.19393114425205998, -0.15863818329681673, -0.19394610611834437, 0.5448664430161672]
[  15.91410536 -153.99329741   -7.95854489];[-0.373337335670183, -0.15308203787761482, -0.024847084318239884, 0.5499977098940787]
[  15.91445418 -153.98170232  -15.91445359];[-0.5658786021215155, -0.13585077635213844, 0.13584148415612407, 0.5658782928669697]
[  15.91232424 -153.95728404  -23.85947618];[-0.7763388010560651, -0.10496587871954768, 0.2898959301655793, 0.5945643158198683]
[  23.8572575  -153.95662665  -15.91094227];[-0.594507821081538, -0.28985449105159583, 0.10500438644626017, 0.7762643158425314]
[  23.85746876 -153.97025564   -7.95706345];[-0.401392851452985, -0.3081732013489422, -0.054165188164911594, 0.7594071711724053]
[ 2.38559745e+01 -1.53974156e+02 -1.73396654e-06];[-0.22229884435178376, -0.31406073589032857, -0.2222754833067704, 0.7539572147205849]
[  23.85746784 -153.97025496    7.95705973];[-0.054191661899947535, -0.3081692249849217, -0.40137270486246013, 0.7594020593769202]
[  23.8572604  -153.95662983   15.91093673];[0.10495395609322261, -0.2898822398043269, -0.5945011635958968, 0.7762520457456968]
[ 3.17732500e+01 -1.53926233e+02 -1.50295326e-05];[-0.267491750666681, -0.4657898636358685, -0.26891886798638315, 0.9877251666841056]
[ 2.38053561e+01 -1.61814578e+02 -3.13728466e-09];[-0.423508645017455, -0.12237704050096593, -0.4235087432828055, 0.9643300761695885]
[  15.88991304 -161.8415809   -15.89007835];[-0.7682226901404784, 0.058001914902204785, -0.05921410546833025, 0.7684742750046153]
[  15.89207507 -161.86464391   -7.9485192 ];[-0.5675679596660269, 0.037699892012482125, -0.21678839724671906, 0.7469751710215601]
[ 1.58915371e+01 -1.61870001e+02  1.24852378e-06];[-0.38532074963842633, 0.03117469761780238, -0.3852998447881396, 0.740175506180658]
[  15.89207588 -161.8646443     7.94852136];[-0.21681117161833433, 0.037702805501204556, -0.5675505144377834, 0.7469695338293836]
[  15.88997229 -161.84155254   15.88997199];[-0.058436152052148214, 0.05842732121437538, -0.7685691062583269, 0.7685697171343084]
[   7.94925047 -161.86654456   15.89360575];[-0.03771860570671207, 0.21682778410948397, -0.7470694737653029, 0.5676418424548453]
[   7.95169942 -161.89084987    7.95169823];[-0.19684157616701808, 0.19684938576112507, -0.5475549476764243, 0.5475513671042068]
[ 7.95136098e+00 -1.61895473e+02 -1.66295844e-06];[-0.3656404691211562, 0.19051078891292786, -0.36565541173480476, 0.5411558196447518]
[   7.95169979 -161.89084937   -7.95170102];[-0.5475436306680475, 0.19684977086705074, -0.19685830230615411, 0.5475476552672888]
[   7.94925219 -161.86654487  -15.89360772];[-0.7470631452301988, 0.21683909163904147, -0.03772870793485865, 0.5676295684935756]
[-9.70978926e-07 -1.61821934e+02 -2.38131874e+01];[-0.9647969660679008, 0.4237125504102495, 0.12231985605979134, 0.4237941484670314]
[ 5.58714546e-09 -1.61873646e+02 -1.58946046e+01];[-0.7403583203791072, 0.38541696359907995, -0.031198343684181427, 0.38541700341264284]
[ 5.18667587e-09 -1.61896974e+02 -7.95206286e+00];[-0.5412153682798846, 0.3656874796118858, -0.1905261191401067, 0.3656875172458138]
[ 4.94620992e-09 -1.61906652e+02  1.70060172e-06];[-0.3595510039573395, 0.3595444671747443, -0.3595378186336885, 0.35954450497970936]
[ 5.26746088e-09 -1.61896973e+02  7.95206581e+00];[-0.1905410235375232, 0.3656857380077302, -0.5412058498222252, 0.36568577507911065]
[ 6.43294629e-09 -1.61873643e+02  1.58946058e+01];[-0.031212455729683883, 0.38541361544695135, -0.7403532142614736, 0.38541360685680626]
[ 5.05290147e-09 -1.61821938e+02  2.38131876e+01];[0.12233894060474901, 0.4237654241859445, -0.9647988836426036, 0.42376542266249845]
[  -7.94925383 -161.86654811   15.89360621];[-0.03770084296006541, 0.5676219168392258, -0.7470671517421597, 0.21686733712364356]
[  -7.95169941 -161.89084989    7.95169823];[-0.19684154311415722, 0.547551348144975, -0.5475549068797237, 0.1968493978838217]
[-7.95136097e+00 -1.61895473e+02 -1.66684262e-06];[-0.36564042071021424, 0.5411558087550941, -0.3656553926551092, 0.19051080444841842]
[  -7.95169978 -161.89084939   -7.95170103];[-0.547543594710566, 0.5475476391146673, -0.1968582742726685, 0.19684978694506428]
[  -7.94925218 -161.86654488  -15.89360772];[-0.7470631147192234, 0.5676295574556589, -0.03772867772161351, 0.216839116704648]
[ -15.8899724  -161.84155303  -15.88997252];[-0.7685697711216836, 0.7685692505029711, -0.05842724918625044, 0.058436026803069634]
[ -15.89207506 -161.86464393   -7.94851921];[-0.5675679011418402, 0.7469751471790946, -0.21678833629316652, 0.03769990386675513]
[-1.58915371e+01 -1.61870001e+02  1.23966199e-06];[-0.3853206601067901, 0.7401754747278609, -0.3852998097403327, 0.031174721006095897]
[ -15.89207588 -161.86464432    7.94852136];[-0.21681111221120863, 0.7469695065407839, -0.5675504495381862, 0.03770283660611247]
[ -15.88997229 -161.84155258   15.889972  ];[-0.058436093750048386, 0.768569723713873, -0.7685690355575892, 0.0584273482548823]
[-2.38056441e+01 -1.61814817e+02 -1.22610272e-04];[-0.42261062856657616, 0.9641629944638216, -0.42396156277283914, -0.12187364597798109]
[-2.30966517e-02 -1.69757385e+02 -1.70545311e-07];[-0.5694635144436553, 0.5752950339224056, -0.5694634630594128, 0.5634260489752585]
